word,mean_abs_shap,mean_shap,count
fueled,0.22381077726216364,0.22381077726216364,2
flunky,0.22196042551868,0.22196042551868,1
"tuesday,",0.22191580396481894,-0.22191580396481894,3
foul,0.22135329950833693,0.22135329950833693,1
false,0.21900428351364098,0.21900428351364098,1
dehumanize,0.21759746503084898,0.21759746503084898,1
stand,0.212338408222422,0.212338408222422,1
racist,0.2121381679608021,0.2121381679608021,2
friday.,0.20638224435970187,-0.20638224435970187,1
ardently,0.20405798688686144,0.20405798688686144,1
unfortunately,0.2027723491191864,0.2027723491191864,1
not““””,0.202667573466897,-0.202667573466897,1
accused,0.20088139242891753,-0.20088139242891753,1
researchers,0.19998800952453166,-0.19998800952453166,1
erode’’,0.19840017996639722,0.19840017996639722,1
writer,0.19823471317067742,-0.19823471317067742,1
demonizing,0.19732890441082418,0.19732890441082418,2
rush,0.19703886598775475,0.19703886598775475,2
smell,0.19549739896319807,-0.19549739896319807,1
fascist,0.1945926103120049,0.1945926103120049,1
bombshell:,0.1934705917374231,0.1934705917374231,1
adviser,0.19251723954221234,-0.19251723954221234,1
mafia,0.19206195444955182,0.19206195444955182,1
found,0.19185158851905726,-0.19185158851905726,2
bureaucratic,0.1882971286540851,0.1882971286540851,1
quite,0.18658572778804228,0.18658572778804228,1
diarrhea,0.1853742292150855,0.1853742292150855,1
terrorists,0.18510247848462313,0.18510247848462313,1
callous,0.18500895984470844,0.18500895984470844,1
nonsense,0.18452502961736172,0.18452502961736172,1
well.““,0.18432054296135902,-0.18432054296135902,1
suleimani.,0.18272714503109455,-0.18272714503109455,1
apple,0.1823600095231086,-0.1823600095231086,1
